Signalstudie Minuten: Ausgabe voll-1-5m-15m --teil 1/8 --zeitrahmen 5m 15m, Start 07.09.2026 20:34:55,10 

!!! WERTPAPIERART: Referenzkarte vorhanden, aber ohne Eintrag fuer GCI (erster Fall dieses Laufs; weitere werden nicht gemeldet) - solche Symbole fallen STILL aus dem Universum heraus.

2026-09-07T18:34:56.662Z  START signale-minuten-2026-09-06/v4/13x3x3x4x3+kurs | 913 Reihen (7299 Aktien, ausgeschlossen {"ETF":694,"ETN":7,"ETV":35,"FUND":16,"ETS":4,"ohne Art":1,"TEST":1,"UNIT":1}) | 13 Detektoren | Tage 2680 | Bestaetigung ab 2023-02-07 | Teil 1/8
2026-09-07T18:34:56.663Z  ZEITRAHMEN-TEIL: nur 5m 15m - die uebrigen Zeitrahmen muessen in einem eigenen Lauf gemessen und beim Auswerten zusammengelegt werden
2026-09-07T19:01:50.652Z  ADYX/2017       roh           3682 reg. Kerzen        0/0/0 von 59   Tagen gewertet (1m/5m/15m)        0 Signale  87 ms lesen  115 ms rechnen
2026-09-07T19:01:50.865Z  ADYX/2018       roh           9892 reg. Kerzen        0/0/0 von 251  Tagen gewertet (1m/5m/15m)        0 Signale  69 ms lesen  124 ms rechnen
2026-09-07T19:01:51.104Z  ADYX/2019       roh           7450 reg. Kerzen        0/0/0 von 112  Tagen gewertet (1m/5m/15m)        0 Signale  69 ms lesen  121 ms rechnen
2026-09-07T19:01:52.039Z  AEGR/2016       roh          58113 reg. Kerzen        0/0/0 von 230  Tagen gewertet (1m/5m/15m)        0 Signale  130 ms lesen  749 ms rechnen
2026-09-07T19:02:12.013Z  AEP/2016        roh          97928 reg. Kerzen    0/232/232 von 252  Tagen gewertet (1m/5m/15m)     5429 Signale  309 ms lesen  19344 ms rechnen
2026-09-07T19:02:31.548Z  AEP/2017        roh          96993 reg. Kerzen    0/251/251 von 251  Tagen gewertet (1m/5m/15m)     5341 Signale  399 ms lesen  18674 ms rechnen
2026-09-07T19:02:54.536Z  AEP/2018        roh          97206 reg. Kerzen    0/251/251 von 251  Tagen gewertet (1m/5m/15m)     6043 Signale  265 ms lesen  22305 ms rechnen
2026-09-07T19:03:15.382Z  AEP/2019        roh          97300 reg. Kerzen    0/251/251 von 252  Tagen gewertet (1m/5m/15m)     5501 Signale  356 ms lesen  20011 ms rechnen
2026-09-07T19:03:41.430Z  AEP/2020        roh          98100 reg. Kerzen    0/253/253 von 253  Tagen gewertet (1m/5m/15m)     6367 Signale  245 ms lesen  25214 ms rechnen
2026-09-07T19:04:03.815Z  AEP/2021        roh          97829 reg. Kerzen    0/252/252 von 252  Tagen gewertet (1m/5m/15m)     5897 Signale  207 ms lesen  21759 ms rechnen
2026-09-07T19:04:27.979Z  AEP/2022        roh          97563 reg. Kerzen    0/251/251 von 251  Tagen gewertet (1m/5m/15m)     6233 Signale  306 ms lesen  23337 ms rechnen
2026-09-07T19:04:51.405Z  AEP/2023        roh          97020 reg. Kerzen    0/250/250 von 250  Tagen gewertet (1m/5m/15m)     6121 Signale  345 ms lesen  22413 ms rechnen
2026-09-07T19:05:14.032Z  AEP/2024        roh          97249 reg. Kerzen    0/252/252 von 252  Tagen gewertet (1m/5m/15m)     5803 Signale  402 ms lesen  21727 ms rechnen
